trace_id,index_in_trace,user_id,timestamp,timestamp_local,latitude,longitude
2,47,2,2025-01-01T12:00:47,2025-01-01T13:00:47,48.86566,2.32995
2,48,2,2025-01-01T12:00:48,2025-01-01T13:00:48,48.865921,2.329549
2,49,2,2025-01-01T12:00:49,2025-01-01T13:00:49,48.866182,2.329148
2,50,2,2025-01-01T12:00:50,2025-01-01T13:00:50,48.866443,2.328748
2,51,2,2025-01-01T12:00:51,2025-01-01T13:00:51,48.866703,2.328347
2,52,2,2025-01-01T12:00:52,2025-01-01T13:00:52,48.866964,2.327946
2,53,2,2025-01-01T12:00:53,2025-01-01T13:00:53,48.867225,2.327545
2,54,2,2025-01-01T12:00:54,2025-01-01T13:00:54,48.867486,2.327145
2,55,2,2025-01-01T12:00:55,2025-01-01T13:00:55,48.867747,2.326744
2,56,2,2025-01-01T12:00:56,2025-01-01T13:00:56,48.868008,2.326343
2,57,2,2025-01-01T12:00:57,2025-01-01T13:00:57,48.868268,2.325942
2,58,2,2025-01-01T12:00:58,2025-01-01T13:00:58,48.868529,2.325542
2,59,2,2025-01-01T12:00:59,2025-01-01T13:00:59,48.86879,2.325141
2,60,2,2025-01-01T12:01:00,2025-01-01T13:01:00,48.869051,2.32474
2,61,2,2025-01-01T12:01:01,2025-01-01T13:01:01,48.869312,2.324339
2,62,2,2025-01-01T12:01:02,2025-01-01T13:01:02,48.869572,2.323939
2,63,2,2025-01-01T12:01:03,2025-01-01T13:01:03,48.869833,2.323538
2,64,2,2025-01-01T12:01:04,2025-01-01T13:01:04,48.870094,2.323137
2,65,2,2025-01-01T12:01:05,2025-01-01T13:01:05,48.870355,2.322736
2,66,2,2025-01-01T12:01:06,2025-01-01T13:01:06,48.870616,2.322336
2,67,2,2025-01-01T12:01:07,2025-01-01T13:01:07,48.870876,2.321935
2,68,2,2025-01-01T12:01:08,2025-01-01T13:01:08,48.871137,2.321534
2,69,2,2025-01-01T12:01:09,2025-01-01T13:01:09,48.871398,2.321133
2,70,2,2025-01-01T12:01:10,2025-01-01T13:01:10,48.871659,2.320733
2,71,2,2025-01-01T12:01:11,2025-01-01T13:01:11,48.87192,2.320332
2,72,2,2025-01-01T12:01:12,2025-01-01T13:01:12,48.87218,2.319931
2,73,2,2025-01-01T12:01:13,2025-01-01T13:01:13,48.872441,2.31953
2,74,2,2025-01-01T12:01:14,2025-01-01T13:01:14,48.872702,2.31913
2,75,2,2025-01-01T12:01:15,2025-01-01T13:01:15,48.872963,2.318729
2,76,2,2025-01-01T12:01:16,2025-01-01T13:01:16,48.873224,2.318328
2,77,2,2025-01-01T12:01:17,2025-01-01T13:01:17,48.873484,2.317928
2,78,2,2025-01-01T12:01:18,2025-01-01T13:01:18,48.873745,2.317527
2,79,2,2025-01-01T12:01:19,2025-01-01T13:01:19,48.874006,2.317126
2,80,2,2025-01-01T12:01:20,2025-01-01T13:01:20,48.874267,2.316725
2,81,2,2025-01-01T12:01:21,2025-01-01T13:01:21,48.874528,2.316325
2,82,2,2025-01-01T12:01:22,2025-01-01T13:01:22,48.874789,2.315924
2,83,2,2025-01-01T12:01:23,2025-01-01T13:01:23,48.875049,2.315523
2,84,2,2025-01-01T12:01:24,2025-01-01T13:01:24,48.87531,2.315122
2,85,2,2025-01-01T12:01:25,2025-01-01T13:01:25,48.875571,2.314722
2,86,2,2025-01-01T12:01:26,2025-01-01T13:01:26,48.875832,2.314321
2,87,2,2025-01-01T12:01:27,2025-01-01T13:01:27,48.876093,2.31392
2,88,2,2025-01-01T12:01:28,2025-01-01T13:01:28,48.876353,2.313519
2,89,2,2025-01-01T12:01:29,2025-01-01T13:01:29,48.876614,2.313119
2,90,2,2025-01-01T12:01:30,2025-01-01T13:01:30,48.876875,2.312718
2,91,2,2025-01-01T12:01:31,2025-01-01T13:01:31,48.877136,2.312317
2,92,2,2025-01-01T12:01:32,2025-01-01T13:01:32,48.877397,2.311916
2,93,2,2025-01-01T12:01:33,2025-01-01T13:01:33,48.877657,2.311516
2,94,2,2025-01-01T12:01:34,2025-01-01T13:01:34,48.877918,2.311115
2,95,2,2025-01-01T12:01:35,2025-01-01T13:01:35,48.878179,2.310714
2,96,2,2025-01-01T12:01:36,2025-01-01T13:01:36,48.87844,2.310313
2,97,2,2025-01-01T12:01:37,2025-01-01T13:01:37,48.878701,2.309913
2,98,2,2025-01-01T12:01:38,2025-01-01T13:01:38,48.878961,2.309512
2,99,2,2025-01-01T12:01:39,2025-01-01T13:01:39,48.879222,2.309111
